payment_id,invoice_id,payment_date,payment_amount,payment_method,retry_count
P0003063,INV003065,2023-03-07,2488.2,Card,2
P0003064,INV003066,2023-04-28,2488.2,Wire,2
P0003065,INV003067,2023-05-14,2042.16,Wire,3
P0003066,INV003068,2023-06-24,2100.93,Card,1
P0003067,INV003069,2023-07-05,2488.2,Wire,3
P0003068,INV003070,2023-09-05,2488.2,ACH,0
P0003069,INV003071,2023-09-18,2488.2,Card,0
P0003070,INV003072,2023-11-08,2488.2,Card,2
P0003071,INV003073,2023-11-30,2488.2,Wire,1
P0003072,INV003075,2024-01-08,1571.05,Card,1
P0003073,INV003076,2024-03-03,2488.2,Card,3
P0003074,INV003077,2024-01-15,590.99,Card,2
P0003075,INV003078,2024-03-01,655.6,Card,1
P0003076,INV003079,2024-03-27,406.43,Card,2
P0003077,INV003080,2024-05-07,507.83,Card,3
P0003078,INV003081,2024-05-14,655.6,Wire,1
P0003079,INV003082,2024-06-20,655.6,Wire,0
P0003080,INV003083,2024-08-06,130.67,ACH,3
P0003081,INV003083,2024-07-03,42.78,Card,0
P0003082,INV003084,2024-08-07,655.6,Wire,2
P0003083,INV003085,2024-09-05,655.6,Card,2
P0003084,INV003086,2024-10-18,620.01,ACH,0
P0003085,INV003087,2024-11-08,655.6,Wire,0
P0003086,INV003088,2024-12-08,529.4,ACH,1
P0003087,INV003089,2024-01-27,113.08,ACH,1
P0003088,INV003090,2024-03-02,91.12,ACH,1
P0003089,INV003091,2024-03-22,119.9,ACH,0
P0003090,INV003092,2024-04-07,108.62,Card,3
P0003091,INV003093,2024-06-08,119.9,Wire,3
P0003092,INV003094,2024-06-23,119.9,Wire,0
P0003093,INV003095,2024-08-07,110.81,Card,0
P0003094,INV003096,2024-05-09,2744.5,ACH,1
P0003095,INV003097,2024-05-25,2744.5,Card,1
P0003096,INV003098,2024-06-23,2744.5,ACH,2
P0003097,INV003099,2024-07-08,2421.86,Card,3
P0003098,INV003100,2024-08-03,2277.6,Wire,0
P0003099,INV003101,2024-09-07,2474.5,Wire,0
P0003100,INV003102,2024-10-12,2744.5,Card,0
P0003101,INV003103,2024-12-07,2744.5,Wire,0
P0003102,INV003104,2024-12-30,2514.93,ACH,3
P0003103,INV003105,2024-06-01,57.2,ACH,0
P0003104,INV003106,2024-07-05,57.2,Wire,2
P0003105,INV003107,2024-08-22,57.2,Wire,2
P0003106,INV003109,2024-10-12,57.2,ACH,3
P0003107,INV003110,2024-11-29,57.2,Card,2
P0003108,INV003111,2024-12-18,42.44,Wire,3
P0003109,INV003112,2024-12-17,958.1,ACH,3
P0003110,INV003113,2024-01-29,2200.0,Wire,0
P0003111,INV003114,2024-03-11,1409.24,Card,3
P0003112,INV003115,2024-03-01,483.42,ACH,1
P0003113,INV003115,2024-03-26,285.27,Card,3
P0003114,INV003116,2024-04-04,2200.0,Card,0
P0003115,INV003117,2024-05-12,2042.68,ACH,0
P0003116,INV003118,2024-07-04,2200.0,Card,2
P0003117,INV003120,2024-08-29,2200.0,ACH,2
P0003118,INV003121,2024-09-01,2200.0,ACH,2
P0003119,INV003122,2024-10-08,2200.0,Card,2
P0003120,INV003123,2024-12-05,1513.58,Wire,1
P0003121,INV003124,2024-12-01,1554.4,Card,0
P0003122,INV003125,2023-08-18,275.46,ACH,2
P0003123,INV003126,2023-09-29,570.8,Wire,3
P0003124,INV003127,2023-11-02,130.61,Card,0
P0003125,INV003127,2023-10-15,57.7,Wire,1
P0003126,INV003128,2023-11-14,598.4,Card,1
P0003127,INV003129,2023-11-16,146.3,Wire,3
P0003128,INV003130,2023-12-23,95.65,ACH,0
P0003129,INV003131,2024-01-24,146.3,ACH,2
P0003130,INV003132,2024-03-04,146.3,ACH,3
P0003131,INV003133,2024-03-06,100.1,ACH,2
P0003132,INV003134,2024-04-02,80.7,Wire,2
P0003133,INV003135,2024-05-02,79.99,Card,0
P0003134,INV003136,2024-06-04,81.76,ACH,1
P0003135,INV003137,2024-06-11,100.1,ACH,0
P0003136,INV003138,2024-07-31,78.77,ACH,2
P0003137,INV003139,2024-08-06,100.1,Card,2
P0003138,INV003140,2024-10-10,100.1,ACH,0
P0003139,INV003141,2024-11-04,100.1,Card,0
P0003140,INV003142,2024-11-08,81.88,ACH,1
P0003141,INV003143,2024-12-31,100.1,ACH,2
P0003142,INV003144,2024-08-21,93.5,Card,3
P0003143,INV003145,2024-09-21,93.5,ACH,3
P0003144,INV003146,2024-10-28,57.34,ACH,0
P0003145,INV003147,2024-11-10,38.38,Wire,1
P0003146,INV003147,2024-11-17,16.86,Card,1
P0003147,INV003148,2024-12-13,87.26,ACH,1
P0003148,INV003149,2023-07-27,131.55,ACH,3
P0003149,INV003150,2023-09-01,129.3,Card,2
P0003150,INV003151,2023-09-01,136.61,Card,3
P0003151,INV003153,2023-11-04,152.9,Wire,2
P0003152,INV003154,2023-11-24,120.48,ACH,1
P0003153,INV003155,2023-12-25,152.9,ACH,3
P0003154,INV003156,2024-01-19,152.9,Card,1
P0003155,INV003157,2024-02-14,152.9,Card,2
P0003156,INV003158,2024-03-26,152.9,ACH,3
P0003157,INV003159,2024-04-27,55.95,Wire,3
P0003158,INV003160,2024-06-09,152.9,Wire,2
P0003159,INV003161,2024-06-02,152.9,ACH,2
P0003160,INV003162,2024-07-28,36.68,Wire,2
P0003161,INV003162,2024-07-01,8.1,Card,3
P0003162,INV003163,2024-08-31,129.04,ACH,2
P0003163,INV003164,2024-10-02,152.9,ACH,2
P0003164,INV003165,2024-10-20,140.6,Wire,2
P0003165,INV003166,2024-10-28,390.5,Wire,3
P0003166,INV003167,2024-11-28,231.61,Card,3
P0003167,INV003168,2024-12-05,291.5,ACH,3
P0003168,INV003169,2023-11-19,176.84,Card,2
P0003169,INV003169,2023-11-12,57.15,Wire,0
P0003170,INV003170,2023-12-26,533.5,Card,0
P0003171,INV003171,2024-01-16,533.5,Card,1
P0003172,INV003172,2024-02-17,430.12,Wire,0
P0003173,INV003173,2024-03-14,533.5,Card,3
P0003174,INV003174,2024-04-08,421.55,ACH,2
P0003175,INV003175,2024-05-22,533.5,Card,2
P0003176,INV003176,2024-06-03,319.81,Wire,0
P0003177,INV003177,2024-07-09,533.5,Card,3
P0003178,INV003178,2024-08-20,115.01,Card,0
P0003179,INV003178,2024-08-06,65.09,Wire,3
P0003180,INV003179,2024-09-18,446.06,ACH,0
P0003181,INV003180,2024-10-12,533.5,ACH,3
P0003182,INV003181,2024-11-09,316.6,Wire,3
P0003183,INV003182,2024-12-03,436.49,Wire,0
P0003184,INV003183,2023-03-02,68.2,Wire,0
P0003185,INV003184,2023-03-01,34.98,ACH,2
P0003186,INV003185,2023-04-12,68.2,Card,0
P0003187,INV003186,2023-05-04,64.21,ACH,3
P0003188,INV003187,2023-07-04,62.36,Wire,1
P0003189,INV003188,2023-08-04,68.2,ACH,2
P0003190,INV003189,2023-09-02,53.53,Wire,2
P0003191,INV003190,2023-09-10,54.73,Wire,3
P0003192,INV003191,2023-10-10,68.2,Wire,2
P0003193,INV003192,2023-12-08,28.58,Card,3
P0003194,INV003193,2023-12-22,54.2,ACH,3
P0003195,INV003194,2024-01-13,68.2,Card,1
P0003196,INV003195,2024-03-01,48.72,ACH,1
P0003197,INV003196,2024-03-19,60.5,ACH,2
P0003198,INV003197,2024-05-07,68.2,Card,3
P0003199,INV003198,2024-05-03,68.2,Wire,1
P0003200,INV003199,2024-06-07,68.2,Wire,1
P0003201,INV003200,2024-07-24,68.2,ACH,2
P0003202,INV003201,2024-09-08,60.95,Card,3
P0003203,INV003202,2024-09-23,68.2,ACH,3
P0003204,INV003203,2024-10-02,68.2,ACH,3
P0003205,INV003204,2024-11-27,68.2,Card,0
P0003206,INV003205,2024-12-20,68.2,ACH,1
P0003207,INV003206,2023-01-14,145.2,ACH,0
P0003208,INV003207,2023-02-27,145.2,Card,2
P0003209,INV003208,2023-03-01,145.2,Card,1
P0003210,INV003209,2023-04-05,145.2,ACH,2
P0003211,INV003210,2023-05-16,51.98,Wire,0
P0003212,INV003210,2023-05-28,20.95,ACH,2
P0003213,INV003211,2023-07-09,145.2,Wire,1
P0003214,INV003212,2023-08-03,145.2,Card,1
P0003215,INV003213,2023-08-03,145.2,ACH,2
P0003216,INV003214,2023-09-03,44.11,ACH,1
P0003217,INV003215,2023-10-26,145.2,Card,1
P0003218,INV003216,2023-12-09,138.59,Wire,1
P0003219,INV003217,2023-12-28,118.69,Wire,1
P0003220,INV003218,2024-01-17,145.2,Wire,3
P0003221,INV003222,2024-05-06,1500.4,Card,3
P0003222,INV003223,2024-04-15,111.1,Card,1
P0003223,INV003224,2024-05-12,111.1,Card,0
P0003224,INV003225,2024-06-29,111.1,ACH,1
P0003225,INV003226,2024-07-22,111.1,Wire,2
P0003226,INV003227,2024-08-13,111.1,ACH,1
P0003227,INV003228,2024-10-06,111.1,Wire,0
P0003228,INV003229,2024-10-06,88.61,ACH,2
P0003229,INV003230,2024-12-03,111.1,ACH,3
P0003230,INV003231,2025-01-01,111.1,Wire,0
P0003231,INV003232,2024-12-22,447.7,Wire,2
P0003232,INV003233,2024-09-14,650.1,ACH,0
P0003233,INV003234,2024-10-01,650.1,ACH,0
P0003234,INV003235,2024-11-20,606.2,Wire,2
P0003235,INV003236,2024-12-04,501.66,Wire,3
P0003236,INV003238,2024-05-04,462.0,Wire,1
P0003237,INV003239,2024-07-02,375.61,Card,0
P0003238,INV003241,2024-08-21,462.0,Wire,0
P0003239,INV003242,2024-10-02,203.59,Card,2
P0003240,INV003243,2024-10-23,462.0,ACH,1
P0003241,INV003244,2024-11-13,462.0,Wire,3
P0003242,INV003245,2024-12-20,287.7,Card,2
P0003243,INV003246,2023-10-21,72.75,Wire,1
P0003244,INV003247,2023-12-09,113.3,ACH,3
P0003245,INV003248,2023-12-02,113.3,ACH,1
P0003246,INV003249,2024-01-17,113.3,ACH,2
P0003247,INV003250,2024-03-02,113.3,ACH,0
P0003248,INV003251,2024-03-18,91.05,Card,3
P0003249,INV003252,2024-04-21,113.3,Wire,1
P0003250,INV003253,2024-05-18,113.3,Wire,0
P0003251,INV003254,2024-07-03,113.3,ACH,1
P0003252,INV003255,2024-07-25,113.3,Wire,2
P0003253,INV003256,2024-08-23,113.3,Card,2
P0003254,INV003257,2024-09-17,113.3,Card,0
P0003255,INV003259,2023-05-01,87.51,Wire,3
P0003256,INV003261,2023-07-11,107.8,Card,3
P0003257,INV003262,2023-08-01,107.8,Card,3
P0003258,INV003263,2023-10-07,63.53,Card,0
P0003259,INV003264,2023-10-27,107.8,Card,2
P0003260,INV003266,2023-04-08,390.5,Card,1
P0003261,INV003267,2023-05-01,158.17,Card,3
P0003262,INV003267,2023-05-09,122.73,ACH,1
P0003263,INV003268,2023-06-13,390.5,ACH,3
P0003264,INV003269,2023-07-17,73.26,Wire,0
P0003265,INV003269,2023-07-11,52.88,Wire,0
P0003266,INV003270,2023-09-01,324.2,Wire,3
P0003267,INV003271,2023-09-07,390.5,ACH,0
P0003268,INV003272,2023-10-10,306.58,Wire,2
P0003269,INV003273,2023-11-09,390.5,Wire,0
P0003270,INV003274,2024-01-02,320.64,ACH,0
P0003271,INV003276,2024-02-19,300.42,ACH,3
P0003272,INV003277,2024-03-02,337.41,Wire,0
P0003273,INV003278,2024-04-26,390.5,ACH,0
P0003274,INV003279,2023-07-01,95.7,Card,3
P0003275,INV003280,2023-09-04,95.7,Wire,0
P0003276,INV003281,2023-09-22,74.9,Card,3
P0003277,INV003282,2023-10-21,77.04,Wire,1
P0003278,INV003283,2023-11-12,67.22,ACH,0
P0003279,INV003284,2023-12-30,95.7,Card,0
P0003280,INV003285,2024-02-03,95.7,Card,3
P0003281,INV003286,2024-02-26,81.91,Card,1
P0003282,INV003287,2024-03-08,95.7,ACH,2
P0003283,INV003288,2024-04-08,68.77,Card,1
P0003284,INV003289,2024-06-07,74.02,Card,2
P0003285,INV003290,2024-06-18,58.1,Wire,2
P0003286,INV003291,2024-07-04,95.7,Card,3
P0003287,INV003293,2024-09-29,95.7,Wire,1
P0003288,INV003294,2024-11-06,34.89,Wire,1
P0003289,INV003294,2024-10-21,13.38,Card,0
P0003290,INV003295,2024-12-07,87.66,Wire,1
P0003291,INV003296,2024-12-16,95.7,Card,1
P0003292,INV003297,2024-02-29,413.6,Wire,1
P0003293,INV003299,2024-05-10,393.5,ACH,2
P0003294,INV003300,2024-05-31,413.6,ACH,0
P0003295,INV003301,2024-06-07,143.0,Wire,3
P0003296,INV003302,2024-07-20,143.0,Wire,3
P0003297,INV003303,2024-08-05,143.0,Card,3
P0003298,INV003304,2024-10-05,143.0,Wire,3
P0003299,INV003305,2024-10-05,126.92,ACH,3
P0003300,INV003306,2024-11-05,143.0,Card,2
P0003301,INV003307,2024-12-03,123.44,Wire,2
P0003302,INV003308,2024-04-03,695.01,ACH,1
P0003303,INV003308,2024-04-16,490.01,Wire,0
P0003304,INV003309,2024-05-04,999.68,Card,2
P0003305,INV003310,2024-06-30,778.67,Card,1
P0003306,INV003311,2024-08-04,1493.61,ACH,2
P0003307,INV003312,2024-07-06,100.1,ACH,0
P0003308,INV003313,2024-09-06,100.1,Wire,3
P0003309,INV003314,2024-10-03,100.1,Card,3
P0003310,INV003315,2024-11-07,100.1,Card,2
P0003311,INV003316,2024-11-01,74.98,ACH,1
P0003312,INV003318,2023-08-01,1523.38,Card,0
P0003313,INV003319,2023-08-18,1512.76,Card,0
P0003314,INV003320,2023-09-01,1395.27,ACH,3
P0003315,INV003321,2023-10-20,1605.56,Wire,0
P0003316,INV003322,2024-11-22,81.4,Wire,3
P0003317,INV003323,2024-12-25,70.57,Wire,3
P0003318,INV003324,2024-06-14,113.46,Card,0
P0003319,INV003325,2024-08-05,134.2,Card,1
P0003320,INV003326,2024-08-10,112.1,Wire,0
P0003321,INV003327,2024-09-04,134.2,Card,1
P0003322,INV003328,2024-11-09,134.2,Wire,0
P0003323,INV003329,2024-11-04,134.2,Card,3
P0003324,INV003330,2025-01-04,134.2,Card,3
P0003325,INV003331,2024-02-08,45.15,Card,0
P0003326,INV003331,2024-02-02,32.23,ACH,3
P0003327,INV003332,2024-03-29,24.45,Wire,3
P0003328,INV003332,2024-04-03,14.5,Wire,1
P0003329,INV003333,2024-04-27,127.6,ACH,3
P0003330,INV003335,2024-06-19,127.6,ACH,0
P0003331,INV003336,2024-07-16,116.11,Wire,1
P0003332,INV003337,2024-09-04,127.6,ACH,3
P0003333,INV003338,2024-09-27,127.6,ACH,3
P0003334,INV003339,2024-10-23,127.6,Card,2
P0003335,INV003340,2024-12-04,127.6,ACH,0
P0003336,INV003341,2024-12-25,127.6,Card,0
P0003337,INV003342,2024-04-04,112.2,Card,3
P0003338,INV003343,2024-05-09,112.2,ACH,3
P0003339,INV003344,2024-05-18,84.52,Card,0
P0003340,INV003345,2024-07-03,112.2,Wire,0
P0003341,INV003346,2023-11-30,700.04,Wire,2
P0003342,INV003347,2024-01-06,859.4,Wire,2
P0003343,INV003348,2024-01-09,854.99,Card,1
P0003344,INV003349,2024-03-08,652.45,Card,0
P0003345,INV003350,2024-03-02,1032.9,Wire,1
P0003346,INV003351,2024-04-11,1032.9,Card,2
P0003347,INV003352,2024-06-04,738.45,ACH,1
P0003348,INV003353,2024-06-22,1032.9,Wire,0
P0003349,INV003354,2024-07-27,1032.9,Card,2
P0003350,INV003356,2024-09-24,954.84,Card,0
P0003351,INV003357,2024-10-04,904.7,ACH,3
P0003352,INV003358,2024-11-05,819.48,ACH,3
P0003353,INV003359,2025-01-04,1032.9,ACH,1
P0003354,INV003360,2023-07-02,57.2,ACH,0
P0003355,INV003361,2023-07-10,12.82,Card,2
P0003356,INV003361,2023-08-05,11.68,ACH,2
P0003357,INV003362,2023-08-23,25.14,Wire,3
P0003358,INV003362,2023-09-03,3.87,ACH,3
P0003359,INV003363,2023-10-06,57.2,Card,2
P0003360,INV003364,2023-10-24,46.41,Wire,1
P0003361,INV003365,2023-12-03,57.2,Card,2
P0003362,INV003366,2023-12-13,57.2,Wire,3
P0003363,INV003367,2024-01-22,57.2,Card,2
P0003364,INV003368,2024-03-06,50.34,Card,2
P0003365,INV003369,2024-03-09,57.2,ACH,2
P0003366,INV003370,2024-04-25,49.91,Card,2
P0003367,INV003371,2024-05-01,57.2,Card,2
P0003368,INV003372,2024-06-15,49.49,ACH,2
P0003369,INV003373,2023-09-26,2521.2,Card,0
P0003370,INV003374,2023-10-10,2521.2,Card,1
P0003371,INV003375,2023-11-19,2521.2,Wire,2
P0003372,INV003376,2023-12-09,2056.76,ACH,1
P0003373,INV003377,2024-01-19,1416.8,Wire,0
P0003374,INV003378,2024-03-07,2521.2,Card,2
P0003375,INV003379,2024-03-13,1995.93,ACH,2
P0003376,INV003380,2024-04-19,2521.2,Card,2
P0003377,INV003381,2024-05-18,2175.13,Card,0
P0003378,INV003382,2024-06-17,2521.2,Wire,3
P0003379,INV003383,2024-08-04,2521.2,Wire,2
P0003380,INV003384,2024-08-16,2239.55,Card,1
P0003381,INV003385,2024-09-30,2521.2,Card,1
P0003382,INV003386,2024-10-23,2323.96,Wire,1
P0003383,INV003387,2024-11-09,2521.2,ACH,2
P0003384,INV003389,2024-07-02,111.1,ACH,0
P0003385,INV003390,2024-08-17,95.48,Card,1
P0003386,INV003391,2024-10-03,105.09,Wire,3
P0003387,INV003392,2024-10-18,99.51,ACH,0
P0003388,INV003393,2024-11-24,111.1,Wire,2
P0003389,INV003394,2024-12-06,111.1,Wire,3
P0003390,INV003395,2023-01-19,59.4,ACH,2
P0003391,INV003396,2023-03-10,55.13,Wire,2
P0003392,INV003397,2023-04-03,52.43,Card,1
P0003393,INV003398,2023-04-17,52.94,Card,2
P0003394,INV003399,2023-05-19,47.57,Card,2
P0003395,INV003400,2023-06-19,21.05,Wire,2
P0003396,INV003400,2023-06-19,3.7,Wire,1
P0003397,INV003401,2023-07-11,59.4,Wire,0
P0003398,INV003402,2023-03-05,52.81,ACH,3
P0003399,INV003403,2023-04-08,117.81,Wire,2
P0003400,INV003404,2023-06-03,102.51,Wire,2
P0003401,INV003405,2023-06-02,47.61,Wire,1
P0003402,INV003405,2023-06-27,14.32,Wire,1
P0003403,INV003406,2023-07-24,128.7,Wire,3
P0003404,INV003407,2023-08-28,128.7,Wire,0
P0003405,INV003408,2023-10-07,128.7,Card,0
P0003406,INV003409,2023-10-03,95.02,ACH,3
P0003407,INV003410,2023-11-02,106.57,ACH,0
P0003408,INV003411,2023-12-28,128.7,ACH,2
P0003409,INV003412,2024-01-30,128.7,Card,2
P0003410,INV003413,2024-02-19,128.7,Wire,3
P0003411,INV003414,2024-03-14,128.7,Wire,0
P0003412,INV003415,2023-02-11,320.68,ACH,1
P0003413,INV003417,2023-04-13,385.0,ACH,3
P0003414,INV003418,2023-05-20,299.46,Card,2
P0003415,INV003419,2023-06-17,351.23,Card,0
P0003416,INV003420,2023-08-04,385.0,ACH,0
P0003417,INV003421,2023-09-08,385.0,ACH,0
P0003418,INV003422,2023-10-01,364.16,Wire,3
P0003419,INV003423,2023-10-08,385.0,Wire,1
P0003420,INV003424,2023-11-04,292.02,Wire,3
P0003421,INV003425,2023-12-16,385.0,Card,0
P0003422,INV003426,2024-01-06,267.56,ACH,2
P0003423,INV003427,2024-03-09,330.79,Card,1
P0003424,INV003428,2024-03-03,111.1,Card,1
P0003425,INV003429,2024-03-28,111.1,Wire,2
P0003426,INV003430,2024-05-09,111.1,Card,2
P0003427,INV003431,2024-05-24,111.1,ACH,0
P0003428,INV003432,2024-05-17,176.58,Wire,3
P0003429,INV003433,2024-06-19,224.4,Wire,1
P0003430,INV003434,2024-07-14,183.2,Card,3
P0003431,INV003435,2024-08-04,224.4,Card,0
P0003432,INV003436,2024-09-27,224.4,Card,2
P0003433,INV003437,2024-10-17,224.4,Card,3
P0003434,INV003438,2024-11-22,224.4,Card,3
P0003435,INV003439,2024-12-16,173.79,ACH,3
P0003436,INV003440,2023-02-04,121.48,Card,1
P0003437,INV003441,2023-02-09,121.57,ACH,2
P0003438,INV003442,2023-04-06,145.03,Card,3
P0003439,INV003443,2023-04-27,143.04,Wire,2
P0003440,INV003444,2023-05-13,999.05,Wire,3
P0003441,INV003445,2023-07-09,1274.9,ACH,0
P0003442,INV003446,2023-07-30,520.11,ACH,2
P0003443,INV003447,2023-08-09,1139.97,Wire,2
P0003444,INV003448,2023-10-03,1274.9,Wire,0
P0003445,INV003449,2023-10-21,1188.97,Wire,3
P0003446,INV003450,2023-11-20,960.42,ACH,1
P0003447,INV003451,2023-12-30,1084.04,ACH,3
P0003448,INV003452,2024-02-09,1079.61,Card,3
P0003449,INV003453,2024-03-06,515.24,ACH,2
P0003450,INV003453,2024-02-06,186.47,Wire,3
P0003451,INV003454,2024-04-01,1274.9,ACH,2
P0003452,INV003455,2024-04-03,1274.9,Wire,3
P0003453,INV003456,2024-06-07,1274.9,Card,3
P0003454,INV003457,2024-06-05,584.1,ACH,3
P0003455,INV003458,2024-06-04,584.1,ACH,3
P0003456,INV003459,2024-07-23,510.18,ACH,3
P0003457,INV003460,2024-08-10,584.1,ACH,0
P0003458,INV003461,2024-10-03,584.1,Card,2
P0003459,INV003462,2024-11-01,584.1,ACH,3
P0003460,INV003463,2024-11-13,466.96,Wire,2
P0003461,INV003464,2024-12-15,511.61,Card,3
P0003462,INV003465,2024-09-14,638.0,Card,3
P0003463,INV003466,2024-10-11,638.0,ACH,3
P0003464,INV003467,2024-11-04,638.0,Card,0
P0003465,INV003468,2024-12-07,538.08,Wire,2
P0003466,INV003469,2024-06-01,377.14,Wire,3
P0003467,INV003470,2024-07-03,57.4,Card,1
P0003468,INV003470,2024-06-10,53.98,Wire,2
P0003469,INV003471,2024-07-22,423.5,Wire,1
P0003470,INV003472,2024-08-01,423.5,Wire,0
P0003471,INV003473,2024-09-10,302.49,Wire,3
P0003472,INV003474,2024-10-18,401.12,Card,2
P0003473,INV003476,2023-12-08,137.5,ACH,0
P0003474,INV003477,2024-01-30,137.5,ACH,0
P0003475,INV003478,2024-02-19,124.57,Card,1
P0003476,INV003479,2024-03-14,137.5,Wire,0
P0003477,INV003480,2024-04-06,127.08,ACH,0
P0003478,INV003481,2024-05-29,109.36,Wire,1
P0003479,INV003482,2024-07-06,122.12,ACH,1
P0003480,INV003483,2023-04-01,78.46,Card,1
P0003481,INV003483,2023-04-04,25.11,Card,2
P0003482,INV003484,2023-04-17,429.0,Wire,2
P0003483,INV003486,2023-06-23,297.6,Card,2
P0003484,INV003487,2023-07-12,429.0,Card,2
P0003485,INV003488,2023-08-11,429.0,Card,0
P0003486,INV003489,2023-09-28,351.48,ACH,0
P0003487,INV003490,2023-10-01,429.0,Wire,2
P0003488,INV003491,2023-11-07,358.86,ACH,1
P0003489,INV003492,2023-12-09,358.32,Card,1
P0003490,INV003493,2024-01-19,191.9,Wire,1
P0003491,INV003495,2024-03-12,328.16,Wire,3
P0003492,INV003496,2024-03-22,903.1,Card,3
P0003493,INV003497,2024-04-16,903.1,ACH,1
P0003494,INV003498,2024-06-06,473.83,Card,3
P0003495,INV003499,2024-06-06,903.1,Wire,0
P0003496,INV003500,2024-07-11,903.1,ACH,0
P0003497,INV003501,2024-08-26,903.1,Wire,1
P0003498,INV003502,2024-10-01,702.97,Card,0
P0003499,INV003503,2024-10-04,765.51,ACH,2
P0003500,INV003504,2024-11-08,903.1,Wire,2
P0003501,INV003505,2024-12-18,633.36,ACH,2
P0003502,INV003506,2023-12-11,519.2,Wire,2
P0003503,INV003507,2024-01-27,519.2,Wire,1
P0003504,INV003508,2024-02-02,519.2,ACH,2
P0003505,INV003509,2024-04-06,519.2,Card,1
P0003506,INV003510,2024-04-25,519.2,ACH,0
P0003507,INV003511,2024-05-25,441.48,ACH,2
P0003508,INV003512,2024-06-29,519.2,ACH,2
P0003509,INV003513,2024-06-07,131.2,Card,0
P0003510,INV003514,2024-07-01,51.12,ACH,3
P0003511,INV003514,2024-07-28,19.31,Wire,0
P0003512,INV003515,2024-08-08,30.7,Card,1
P0003513,INV003516,2024-09-19,143.0,ACH,2
P0003514,INV003517,2024-10-15,68.21,ACH,2
P0003515,INV003518,2024-11-19,143.0,Card,1
P0003516,INV003519,2025-01-03,132.77,Wire,3
P0003517,INV003520,2025-01-08,2268.2,Card,3
P0003518,INV003521,2024-01-08,73.01,ACH,2
P0003519,INV003522,2024-01-22,92.4,Wire,0
P0003520,INV003523,2024-02-21,92.4,Card,2
P0003521,INV003524,2024-04-07,92.4,Card,1
P0003522,INV003525,2024-04-06,457.6,ACH,2
P0003523,INV003526,2024-05-09,457.6,Card,1
P0003524,INV003527,2024-05-10,457.6,Wire,2
P0003525,INV003528,2024-06-13,374.15,ACH,0
P0003526,INV003529,2024-07-30,457.6,Wire,1
P0003527,INV003530,2024-08-25,457.6,Card,3
P0003528,INV003531,2024-09-22,457.6,Wire,2
P0003529,INV003532,2024-11-02,321.12,ACH,3
P0003530,INV003533,2024-11-27,457.6,Card,0
P0003531,INV003534,2024-12-13,457.6,ACH,2
P0003532,INV003535,2023-05-12,118.8,Wire,3
P0003533,INV003536,2023-06-19,118.8,Card,0
P0003534,INV003538,2023-08-28,118.8,Card,2
P0003535,INV003540,2023-10-23,118.8,Card,2
P0003536,INV003541,2023-11-06,118.8,Wire,1
P0003537,INV003542,2023-12-14,102.48,Wire,1
P0003538,INV003543,2024-01-05,118.8,Card,3
P0003539,INV003544,2024-02-14,118.8,Wire,0
P0003540,INV003545,2024-03-03,101.55,Wire,0
P0003541,INV003546,2024-04-21,66.64,Wire,3
P0003542,INV003546,2024-05-04,17.45,ACH,2
P0003543,INV003547,2024-05-03,118.8,Card,1
P0003544,INV003548,2024-05-13,1457.5,ACH,3
P0003545,INV003549,2024-06-17,799.31,Wire,0
P0003546,INV003550,2024-08-09,1457.5,Wire,1
P0003547,INV003551,2024-08-29,1457.5,ACH,3
P0003548,INV003552,2024-09-29,1334.82,Wire,1
P0003549,INV003553,2024-10-19,1338.99,Wire,2
P0003550,INV003554,2024-11-04,1457.5,Card,2
P0003551,INV003555,2024-12-11,1457.5,ACH,0
P0003552,INV003556,2023-11-22,74.92,ACH,1
P0003553,INV003557,2023-12-31,92.4,Wire,3
P0003554,INV003558,2024-02-07,72.38,ACH,0
P0003555,INV003559,2024-02-28,92.4,Card,0
P0003556,INV003560,2024-02-16,89.1,Card,3
P0003557,INV003561,2024-03-11,89.1,Wire,0
P0003558,INV003562,2024-04-13,89.1,Card,0
P0003559,INV003563,2024-05-30,70.22,ACH,3
P0003560,INV003564,2024-06-07,75.84,ACH,2
P0003561,INV003565,2024-07-02,75.61,ACH,1
P0003562,INV003566,2024-09-02,89.1,ACH,1
P0003563,INV003567,2024-09-05,78.5,Card,0
P0003564,INV003568,2024-11-08,76.37,ACH,3
P0003565,INV003569,2024-11-08,89.1,ACH,3
P0003566,INV003571,2023-10-27,378.4,Wire,1
P0003567,INV003572,2023-11-01,378.4,Card,2
P0003568,INV003573,2023-12-15,355.43,Card,1
P0003569,INV003574,2024-01-20,378.4,Card,0
P0003570,INV003575,2024-03-06,378.4,Wire,1
P0003571,INV003576,2024-03-18,378.4,Wire,2
P0003572,INV003577,2024-04-16,135.56,Card,2
P0003573,INV003577,2024-04-02,48.23,Card,2
P0003574,INV003578,2024-05-30,333.08,Wire,0
P0003575,INV003579,2024-06-14,345.95,Card,3
P0003576,INV003580,2024-07-14,378.4,Wire,1
P0003577,INV003581,2024-08-23,378.4,ACH,0
P0003578,INV003582,2024-09-06,378.4,Card,2
P0003579,INV003583,2024-10-05,378.4,ACH,0
P0003580,INV003584,2024-10-25,2146.1,ACH,1
P0003581,INV003585,2024-11-12,2146.1,Card,3
P0003582,INV003586,2024-12-01,2146.1,ACH,0
P0003583,INV003587,2024-03-01,416.06,Wire,3
